Train;Time;Event type;Resource;Gate;Complement;
Train19;d1 8:25:0;ExitResource;Platform7;B1;;
Train19;d1 8:25:0;EnterResource;TrackGroup1;A7;;
Train19;d1 8:25:0;ExitResource;TrackGroup1;B9;;
Train19;d1 8:25:0;EnterResource;TrackGroup3;A1;;
Train19;d1 8:25:0;ExitResource;TrackGroup3;B1;;
Train19;d1 8:25:0;EnterResource;TrackGroup6;A1;;
Train19;d1 8:25:0;ExitResource;TrackGroup6;B1;;
Train19;d1 8:25:0;EnterResource;TrackGroup7;A3;;
Train19;d1 8:25:0;ExitResource;TrackGroup7;B7;;
Train19;d1 8:25:0;ExitSystem;TrackGroup7;;;
Train20;d1 7:43:0;EnterSystem;TrackGroup7;;;
Train20;d1 7:43:0;EnterResource;TrackGroup7;B1;;
Train20;d1 7:43:0;ExitResource;TrackGroup7;A3;;
Train20;d1 7:43:0;EnterResource;TrackGroup6;B1;;
Train20;d1 7:43:0;ExitResource;TrackGroup6;A1;;
Train20;d1 7:43:0;EnterResource;TrackGroup3;B1;;
Train20;d1 7:43:0;ExitResource;TrackGroup3;A1;;
Train20;d1 7:43:0;EnterResource;TrackGroup1;B9;;
Train20;d1 7:43:0;ExitResource;TrackGroup1;A7;;
Train20;d1 7:43:0;EnterResource;Platform7;B1;;
Train20;d1 7:43:0;Arrival;Platform7;;Arrival20;
Train20;d1 7:43:0;ExitResource;Platform7;B1;;
Train20;d1 8:33:0;EnterResource;Platform7;B1;;
Train20;d1 8:33:0;Departure;Platform7;;Dep36;
Train20;d1 8:33:0;ExitResource;Platform7;B1;;
Train20;d1 8:33:0;EnterResource;TrackGroup1;A7;;
Train20;d1 8:33:0;ExitResource;TrackGroup1;B9;;
Train20;d1 8:33:0;EnterResource;TrackGroup3;A1;;
Train20;d1 8:33:0;ExitResource;TrackGroup3;B1;;
Train20;d1 8:33:0;EnterResource;TrackGroup6;A1;;
Train20;d1 8:33:0;ExitResource;TrackGroup6;B1;;
Train20;d1 8:33:0;EnterResource;TrackGroup7;A3;;
Train20;d1 8:33:0;ExitResource;TrackGroup7;B7;;
Train20;d1 8:33:0;ExitSystem;TrackGroup7;;;
Train21;d1 7:47:0;EnterSystem;TrackGroup7;;;
Train21;d1 7:47:0;EnterResource;TrackGroup7;B1;;
Train21;d1 7:47:0;ExitResource;TrackGroup7;A3;;
Train21;d1 7:47:0;EnterResource;TrackGroup6;B1;;
Train21;d1 7:47:0;ExitResource;TrackGroup6;A1;;
Train21;d1 7:47:0;EnterResource;TrackGroup3;B1;;
Train21;d1 7:47:0;ExitResource;TrackGroup3;A1;;
Train21;d1 7:47:0;EnterResource;TrackGroup1;B9;;
Train21;d1 7:47:0;ExitResource;TrackGroup1;A7;;
Train21;d1 7:47:0;EnterResource;Platform7;B1;;
Train21;d1 7:47:0;Arrival;Platform7;;Arrival21;
Train21;d1 7:47:0;ExitResource;Platform7;B1;;
Train21;d1 6:35:0;EnterResource;Platform7;B1;;
Train21;d1 6:35:0;Departure;Platform7;;Dep17;
Train21;d1 6:35:0;ExitResource;Platform7;B1;;
Train21;d1 6:35:0;EnterResource;TrackGroup1;A1;;
Train21;d1 6:35:0;ExitResource;TrackGroup1;B9;;
Train21;d1 6:35:0;EnterResource;TrackGroup3;A1;;
Train21;d1 6:35:0;ExitResource;TrackGroup3;B5;;
Train21;d1 6:35:0;EnterResource;TrackGroup8;A1;;
Train21;d1 6:35:0;ExitResource;TrackGroup8;B3;;
Train21;d1 6:35:0;EnterResource;TrackGroup10;A1;;
Train21;d1 6:35:0;ExitResource;TrackGroup10;B1;;
Train21;d1 6:35:0;ExitSystem;TrackGroup10;;;
Train22;d1 7:54:0;EnterSystem;TrackGroup7;;;
Train22;d1 7:54:0;EnterResource;TrackGroup7;B1;;
Train22;d1 7:54:0;ExitResource;TrackGroup7;A3;;
Train22;d1 7:54:0;EnterResource;TrackGroup6;B1;;
Train22;d1 7:54:0;ExitResource;TrackGroup6;A1;;
Train22;d1 7:54:0;EnterResource;TrackGroup3;B1;;
Train22;d1 7:54:0;ExitResource;TrackGroup3;A1;;
Train22;d1 7:54:0;EnterResource;TrackGroup1;B9;;
Train22;d1 7:54:0;ExitResource;TrackGroup1;A7;;
Train22;d1 7:54:0;EnterResource;Platform7;B1;;
Train22;d1 7:54:0;Arrival;Platform7;;Arrival22;
Train22;d1 7:54:0;ExitResource;Platform7;B1;;
Train22;d1 6:44:0;EnterResource;Platform7;B1;;
Train22;d1 6:44:0;Departure;Platform7;;Dep18;
Train22;d1 6:44:0;ExitResource;Platform7;B1;;
Train22;d1 6:44:0;EnterResource;TrackGroup1;A7;;
Train22;d1 6:44:0;ExitResource;TrackGroup1;B9;;
Train22;d1 6:44:0;EnterResource;TrackGroup3;A1;;
Train22;d1 6:44:0;ExitResource;TrackGroup3;B1;;
Train22;d1 6:44:0;EnterResource;TrackGroup6;A1;;
Train22;d1 6:44:0;ExitResource;TrackGroup6;B1;;
Train22;d1 6:44:0;EnterResource;TrackGroup7;A3;;
Train22;d1 6:44:0;ExitResource;TrackGroup7;B7;;
Train22;d1 6:44:0;ExitSystem;TrackGroup7;;;
Train23;d1 7:55:0;EnterSystem;TrackGroup10;;;
Train23;d1 7:55:0;EnterResource;TrackGroup10;B1;;
Train23;d1 7:55:0;ExitResource;TrackGroup10;A3;;
Train23;d1 7:55:0;EnterResource;TrackGroup8;B1;;
Train23;d1 7:55:0;ExitResource;TrackGroup8;A1;;
Train23;d1 7:55:0;EnterResource;TrackGroup3;B1;;
Train23;d1 7:55:0;ExitResource;TrackGroup3;A1;;
Train23;d1 7:55:0;EnterResource;TrackGroup1;A7;;
Train23;d1 7:55:0;ExitResource;TrackGroup1;A7;;
Train23;d1 7:55:0;EnterResource;Platform7;B1;;
Train23;d1 7:55:0;Arrival;Platform7;;Arrival23;
Train23;d1 7:55:0;ExitResource;Platform7;B1;;
Train23;d1 11:5:0;EnterResource;Platform7;B1;;
Train23;d1 11:5:0;Departure;Platform7;;Dep53;
Train23;d1 11:5:0;ExitResource;Platform7;B1;;
Train23;d1 11:5:0;EnterResource;TrackGroup1;A1;;
Train23;d1 11:5:0;ExitResource;TrackGroup1;B9;;
Train23;d1 11:5:0;EnterResource;TrackGroup3;A1;;
Train23;d1 11:5:0;ExitResource;TrackGroup3;B5;;
Train23;d1 11:5:0;EnterResource;TrackGroup8;A1;;
Train23;d1 11:5:0;ExitResource;TrackGroup8;B3;;
Train23;d1 11:5:0;EnterResource;TrackGroup10;A1;;
Train23;d1 11:5:0;ExitResource;TrackGroup10;B1;;
Train23;d1 11:5:0;ExitSystem;TrackGroup10;;;
Train24;d1 8:0:0;EnterSystem;TrackGroup10;;;
Train24;d1 8:0:0;EnterResource;TrackGroup10;B1;;
Train24;d1 8:0:0;ExitResource;TrackGroup10;A3;;
Train24;d1 8:0:0;EnterResource;TrackGroup8;B1;;
Train24;d1 8:0:0;ExitResource;TrackGroup8;A1;;
Train24;d1 8:0:0;EnterResource;TrackGroup3;B1;;
Train24;d1 8:0:0;ExitResource;TrackGroup3;A1;;
Train24;d1 8:0:0;EnterResource;TrackGroup1;A7;;
Train24;d1 8:0:0;ExitResource;TrackGroup1;A7;;
Train24;d1 8:0:0;EnterResource;Platform7;B1;;
Train24;d1 8:0:0;Arrival;Platform7;;Arrival24;
Train24;d1 8:0:0;ExitResource;Platform7;B1;;
Train24;d1 6:45:0;EnterResource;Platform7;B1;;
Train24;d1 6:45:0;Departure;Platform7;;Dep19;
Train24;d1 6:45:0;ExitResource;Platform7;B1;;
Train24;d1 6:45:0;EnterResource;TrackGroup1;A7;;
Train24;d1 6:45:0;ExitResource;TrackGroup1;B9;;
Train24;d1 6:45:0;EnterResource;TrackGroup3;A1;;
Train24;d1 6:45:0;ExitResource;TrackGroup3;B1;;
Train24;d1 6:45:0;EnterResource;TrackGroup6;A1;;
Train24;d1 6:45:0;ExitResource;TrackGroup6;B1;;
Train24;d1 6:45:0;EnterResource;TrackGroup7;A3;;
Train24;d1 6:45:0;ExitResource;TrackGroup7;B7;;
Train24;d1 6:45:0;ExitSystem;TrackGroup7;;;
Train25;d1 8:0:0;EnterSystem;TrackGroup10;;;
Train25;d1 8:0:0;EnterResource;TrackGroup10;B1;;
Train25;d1 8:0:0;ExitResource;TrackGroup10;A3;;
Train25;d1 8:0:0;EnterResource;TrackGroup8;B1;;
Train25;d1 8:0:0;ExitResource;TrackGroup8;A1;;
Train25;d1 8:0:0;EnterResource;TrackGroup3;B1;;
Train25;d1 8:0:0;ExitResource;TrackGroup3;A1;;
Train25;d1 8:0:0;EnterResource;TrackGroup1;A7;;
Train25;d1 8:0:0;ExitResource;TrackGroup1;A7;;
Train25;d1 8:0:0;EnterResource;Platform7;B1;;
Train25;d1 8:0:0;Arrival;Platform7;;Arrival25;
Train25;d1 8:0:0;ExitResource;Platform7;B1;;
Train25;d1 6:48:0;EnterResource;Platform7;B1;;
Train25;d1 6:48:0;Departure;Platform7;;Dep20;
Train25;d1 6:48:0;ExitResource;Platform7;B1;;
Train25;d1 6:48:0;EnterResource;TrackGroup1;A7;;
Train25;d1 6:48:0;ExitResource;TrackGroup1;B9;;
Train25;d1 6:48:0;EnterResource;TrackGroup3;A1;;
Train25;d1 6:48:0;ExitResource;TrackGroup3;B1;;
Train25;d1 6:48:0;EnterResource;TrackGroup6;A1;;
Train25;d1 6:48:0;ExitResource;TrackGroup6;B1;;
Train25;d1 6:48:0;EnterResource;TrackGroup7;A3;;
Train25;d1 6:48:0;ExitResource;TrackGroup7;B7;;
Train25;d1 6:48:0;ExitSystem;TrackGroup7;;;
Train26;d1 8:8:0;EnterSystem;TrackGroup7;;;
Train26;d1 8:8:0;EnterResource;TrackGroup7;B1;;
Train26;d1 8:8:0;ExitResource;TrackGroup7;A3;;
Train26;d1 8:8:0;EnterResource;TrackGroup6;B1;;
Train26;d1 8:8:0;ExitResource;TrackGroup6;A1;;
Train26;d1 8:8:0;EnterResource;TrackGroup3;B1;;
Train26;d1 8:8:0;ExitResource;TrackGroup3;A1;;
Train26;d1 8:8:0;EnterResource;TrackGroup1;B9;;
Train26;d1 8:8:0;ExitResource;TrackGroup1;A7;;
Train26;d1 8:8:0;EnterResource;Platform7;B1;;
Train26;d1 8:8:0;Arrival;Platform7;;Arrival26;
Train26;d1 8:8:0;ExitResource;Platform7;B1;;
Train26;d1 7:5:0;EnterResource;Platform7;B1;;
Train26;d1 7:5:0;Departure;Platform7;;Dep21;
Train26;d1 7:5:0;ExitResource;Platform7;B1;;
Train26;d1 7:5:0;EnterResource;TrackGroup1;A1;;
Train26;d1 7:5:0;ExitResource;TrackGroup1;B9;;
Train26;d1 7:5:0;EnterResource;TrackGroup3;A1;;
Train26;d1 7:5:0;ExitResource;TrackGroup3;B5;;
Train26;d1 7:5:0;EnterResource;TrackGroup8;A1;;
Train26;d1 7:5:0;ExitResource;TrackGroup8;B3;;
Train26;d1 7:5:0;EnterResource;TrackGroup10;A1;;
Train26;d1 7:5:0;ExitResource;TrackGroup10;B1;;
Train26;d1 7:5:0;ExitSystem;TrackGroup10;;;
Train27;d1 8:17:0;EnterSystem;TrackGroup7;;;
Train27;d1 8:17:0;EnterResource;TrackGroup7;B1;;
Train27;d1 8:17:0;ExitResource;TrackGroup7;A3;;
Train27;d1 8:17:0;EnterResource;TrackGroup6;B1;;
Train27;d1 8:17:0;ExitResource;TrackGroup6;A1;;
Train27;d1 8:17:0;EnterResource;TrackGroup3;B1;;
Train27;d1 8:17:0;ExitResource;TrackGroup3;A1;;
Train27;d1 8:17:0;EnterResource;TrackGroup1;B9;;
Train27;d1 8:17:0;ExitResource;TrackGroup1;A7;;
Train27;d1 8:17:0;EnterResource;Platform7;B1;;
Train27;d1 8:17:0;Arrival;Platform7;;Arrival27;
Train27;d1 8:17:0;ExitResource;Platform7;B1;;
Train27;d1 7:5:0;EnterResource;Platform7;B1;;
Train27;d1 7:5:0;Departure;Platform7;;Dep22;
Train27;d1 7:5:0;ExitResource;Platform7;B1;;
Train27;d1 7:5:0;EnterResource;TrackGroup1;A7;;
Train27;d1 7:5:0;ExitResource;TrackGroup1;B9;;
Train27;d1 7:5:0;EnterResource;TrackGroup3;A1;;
Train27;d1 7:5:0;ExitResource;TrackGroup3;B1;;
Train27;d1 7:5:0;EnterResource;TrackGroup6;A1;;
Train27;d1 7:5:0;ExitResource;TrackGroup6;B1;;
Train27;d1 7:5:0;EnterResource;TrackGroup7;A3;;
Train27;d1 7:5:0;ExitResource;TrackGroup7;B7;;
Train27;d1 7:5:0;ExitSystem;TrackGroup7;;;
Train28;d1 8:20:0;EnterSystem;TrackGroup10;;;
Train28;d1 8:20:0;EnterResource;TrackGroup10;B1;;
Train28;d1 8:20:0;ExitResource;TrackGroup10;A3;;
Train28;d1 8:20:0;EnterResource;TrackGroup8;B1;;
Train28;d1 8:20:0;ExitResource;TrackGroup8;A1;;
Train28;d1 8:20:0;EnterResource;TrackGroup3;B1;;
Train28;d1 8:20:0;ExitResource;TrackGroup3;A1;;
Train28;d1 8:20:0;EnterResource;TrackGroup1;A7;;
Train28;d1 8:20:0;ExitResource;TrackGroup1;A7;;
Train28;d1 8:20:0;EnterResource;Platform7;B1;;
Train28;d1 8:20:0;Arrival;Platform7;;Arrival28;
Train28;d1 8:20:0;ExitResource;Platform7;B1;;
Train28;d1 7:11:0;EnterResource;Platform7;B1;;
Train28;d1 7:11:0;Departure;Platform7;;Dep23;
Train28;d1 7:11:0;ExitResource;Platform7;B1;;
Train28;d1 7:11:0;EnterResource;TrackGroup1;A1;;
Train28;d1 7:11:0;ExitResource;TrackGroup1;B9;;
Train28;d1 7:11:0;EnterResource;TrackGroup3;A1;;
Train28;d1 7:11:0;ExitResource;TrackGroup3;B5;;
Train28;d1 7:11:0;EnterResource;TrackGroup8;A1;;
Train28;d1 7:11:0;ExitResource;TrackGroup8;B3;;
Train28;d1 7:11:0;EnterResource;TrackGroup10;A1;;
Train28;d1 7:11:0;ExitResource;TrackGroup10;B1;;
Train28;d1 7:11:0;ExitSystem;TrackGroup10;;;
Train29;d1 8:21:0;EnterSystem;TrackGroup7;;;
Train29;d1 8:21:0;EnterResource;TrackGroup7;B1;;
Train29;d1 8:21:0;ExitResource;TrackGroup7;A3;;
Train29;d1 8:21:0;EnterResource;TrackGroup6;B1;;
Train29;d1 8:21:0;ExitResource;TrackGroup6;A1;;
Train29;d1 8:21:0;EnterResource;TrackGroup3;B1;;
Train29;d1 8:21:0;ExitResource;TrackGroup3;A1;;
Train29;d1 8:21:0;EnterResource;TrackGroup1;B9;;
Train29;d1 8:21:0;ExitResource;TrackGroup1;A7;;
Train29;d1 8:21:0;EnterResource;Platform7;B1;;
Train29;d1 8:21:0;Arrival;Platform7;;Arrival29;
Train29;d1 8:21:0;ExitResource;Platform7;B1;;
Train29;d1 8:35:0;EnterResource;Platform7;B1;;
Train29;d1 8:35:0;Departure;Platform7;;Dep38;
Train29;d1 8:35:0;ExitResource;Platform7;B1;;
Train29;d1 8:35:0;EnterResource;TrackGroup1;A7;;
Train29;d1 8:35:0;ExitResource;TrackGroup1;B9;;
Train29;d1 8:35:0;EnterResource;TrackGroup3;A1;;
Train29;d1 8:35:0;ExitResource;TrackGroup3;B1;;
Train29;d1 8:35:0;EnterResource;TrackGroup6;A1;;
Train29;d1 8:35:0;ExitResource;TrackGroup6;B1;;
Train29;d1 8:35:0;EnterResource;TrackGroup7;A3;;
Train29;d1 8:35:0;ExitResource;TrackGroup7;B7;;
Train29;d1 8:35:0;ExitSystem;TrackGroup7;;;
Train30;d1 8:21:0;EnterSystem;TrackGroup7;;;
Train30;d1 8:21:0;EnterResource;TrackGroup7;B1;;
Train30;d1 8:21:0;ExitResource;TrackGroup7;A3;;
Train30;d1 8:21:0;EnterResource;TrackGroup6;B1;;
Train30;d1 8:21:0;ExitResource;TrackGroup6;A1;;
Train30;d1 8:21:0;EnterResource;TrackGroup3;B1;;
Train30;d1 8:21:0;ExitResource;TrackGroup3;A1;;
Train30;d1 8:21:0;EnterResource;TrackGroup1;B9;;
Train30;d1 8:21:0;ExitResource;TrackGroup1;A7;;
Train30;d1 8:21:0;EnterResource;Platform7;B1;;
Train30;d1 8:21:0;Arrival;Platform7;;Arrival30;
Train30;d1 8:21:0;ExitResource;Platform7;B1;;
Train30;d2 17:30:0;EnterResource;Platform7;B1;;
Train30;d2 17:30:0;Departure;Platform7;;Dep308;
Train30;d2 17:30:0;ExitResource;Platform7;B1;;
Train30;d2 17:30:0;EnterResource;TrackGroup1;A7;;
Train30;d2 17:30:0;ExitResource;TrackGroup1;B9;;
Train30;d2 17:30:0;EnterResource;TrackGroup3;A1;;
Train30;d2 17:30:0;ExitResource;TrackGroup3;B1;;
Train30;d2 17:30:0;EnterResource;TrackGroup6;A1;;
Train30;d2 17:30:0;ExitResource;TrackGroup6;B1;;
Train30;d2 17:30:0;EnterResource;TrackGroup7;A3;;
Train30;d2 17:30:0;ExitResource;TrackGroup7;B7;;
Train30;d2 17:30:0;ExitSystem;TrackGroup7;;;
Train31;d1 8:21:0;EnterSystem;TrackGroup7;;;
Train31;d1 8:21:0;EnterResource;TrackGroup7;B1;;
Train31;d1 8:21:0;ExitResource;TrackGroup7;A3;;
Train31;d1 8:21:0;EnterResource;TrackGroup6;B1;;
Train31;d1 8:21:0;ExitResource;TrackGroup6;A1;;
Train31;d1 8:21:0;EnterResource;TrackGroup3;B1;;
Train31;d1 8:21:0;ExitResource;TrackGroup3;A1;;
Train31;d1 8:21:0;EnterResource;TrackGroup1;B9;;
Train31;d1 8:21:0;ExitResource;TrackGroup1;A7;;
Train31;d1 8:21:0;EnterResource;Platform7;B1;;
Train31;d1 8:21:0;Arrival;Platform7;;Arrival31;
Train31;d1 8:21:0;ExitResource;Platform7;B1;;
Train31;d1 8:45:0;EnterResource;Platform7;B1;;
Train31;d1 8:45:0;Departure;Platform7;;Dep41;
Train31;d1 8:45:0;ExitResource;Platform7;B1;;
Train31;d1 8:45:0;EnterResource;TrackGroup1;A7;;
Train31;d1 8:45:0;ExitResource;TrackGroup1;B9;;
Train31;d1 8:45:0;EnterResource;TrackGroup3;A1;;
Train31;d1 8:45:0;ExitResource;TrackGroup3;B1;;
Train31;d1 8:45:0;EnterResource;TrackGroup6;A1;;
Train31;d1 8:45:0;ExitResource;TrackGroup6;B1;;
Train31;d1 8:45:0;EnterResource;TrackGroup7;A3;;
Train31;d1 8:45:0;ExitResource;TrackGroup7;B7;;
Train31;d1 8:45:0;ExitSystem;TrackGroup7;;;
Train32;d1 8:25:0;EnterSystem;TrackGroup7;;;
Train32;d1 8:25:0;EnterResource;TrackGroup7;B1;;
Train32;d1 8:25:0;ExitResource;TrackGroup7;A3;;
Train32;d1 8:25:0;EnterResource;TrackGroup6;B1;;
Train32;d1 8:25:0;ExitResource;TrackGroup6;A1;;
Train32;d1 8:25:0;EnterResource;TrackGroup3;B1;;
Train32;d1 8:25:0;ExitResource;TrackGroup3;A1;;
Train32;d1 8:25:0;EnterResource;TrackGroup1;B9;;
Train32;d1 8:25:0;ExitResource;TrackGroup1;A7;;
Train32;d1 8:25:0;EnterResource;Platform7;B1;;
Train32;d1 8:25:0;Arrival;Platform7;;Arrival32;
Train32;d1 8:25:0;ExitResource;Platform7;B1;;
Train32;d1 7:14:0;EnterResource;Platform7;B1;;
Train32;d1 7:14:0;Departure;Platform7;;Dep24;
Train32;d1 7:14:0;ExitResource;Platform7;B1;;
Train32;d1 7:14:0;EnterResource;TrackGroup1;A7;;
Train32;d1 7:14:0;ExitResource;TrackGroup1;B9;;
Train32;d1 7:14:0;EnterResource;TrackGroup3;A1;;
Train32;d1 7:14:0;ExitResource;TrackGroup3;B1;;
Train32;d1 7:14:0;EnterResource;TrackGroup6;A1;;
Train32;d1 7:14:0;ExitResource;TrackGroup6;B1;;
Train32;d1 7:14:0;EnterResource;TrackGroup7;A3;;
Train32;d1 7:14:0;ExitResource;TrackGroup7;B7;;
Train32;d1 7:14:0;ExitSystem;TrackGroup7;;;
Train33;d1 8:25:0;EnterSystem;TrackGroup7;;;
Train33;d1 8:25:0;EnterResource;TrackGroup7;B1;;
Train33;d1 8:25:0;ExitResource;TrackGroup7;A3;;
Train33;d1 8:25:0;EnterResource;TrackGroup6;B1;;
Train33;d1 8:25:0;ExitResource;TrackGroup6;A1;;
Train33;d1 8:25:0;EnterResource;TrackGroup3;B1;;
Train33;d1 8:25:0;ExitResource;TrackGroup3;A1;;
Train33;d1 8:25:0;EnterResource;TrackGroup1;B9;;
Train33;d1 8:25:0;ExitResource;TrackGroup1;A7;;
Train33;d1 8:25:0;EnterResource;Platform7;B1;;
Train33;d1 8:25:0;Arrival;Platform7;;Arrival33;
Train33;d1 8:25:0;ExitResource;Platform7;B1;;
Train33;d1 7:18:0;EnterResource;Platform7;B1;;
Train33;d1 7:18:0;Departure;Platform7;;Dep25;
Train33;d1 7:18:0;ExitResource;Platform7;B1;;
Train33;d1 7:18:0;EnterResource;TrackGroup1;A7;;
Train33;d1 7:18:0;ExitResource;TrackGroup1;B9;;
Train33;d1 7:18:0;EnterResource;TrackGroup3;A1;;
Train33;d1 7:18:0;ExitResource;TrackGroup3;B1;;
Train33;d1 7:18:0;EnterResource;TrackGroup6;A1;;
Train33;d1 7:18:0;ExitResource;TrackGroup6;B1;;
Train33;d1 7:18:0;EnterResource;TrackGroup7;A3;;
Train33;d1 7:18:0;ExitResource;TrackGroup7;B7;;
Train33;d1 7:18:0;ExitSystem;TrackGroup7;;;
Train34;d1 8:29:0;EnterSystem;TrackGroup7;;;
Train34;d1 8:29:0;EnterResource;TrackGroup7;B1;;
Train34;d1 8:29:0;ExitResource;TrackGroup7;A3;;
Train34;d1 8:29:0;EnterResource;TrackGroup6;B1;;
Train34;d1 8:29:0;ExitResource;TrackGroup6;A1;;
Train34;d1 8:29:0;EnterResource;TrackGroup3;B1;;
Train34;d1 8:29:0;ExitResource;TrackGroup3;A1;;
Train34;d1 8:29:0;EnterResource;TrackGroup1;B9;;
Train34;d1 8:29:0;ExitResource;TrackGroup1;A7;;
Train34;d1 8:29:0;EnterResource;Platform7;B1;;
Train34;d1 8:29:0;Arrival;Platform7;;Arrival34;
Train34;d1 8:29:0;ExitResource;Platform7;B1;;
Train34;d1 7:24:0;EnterResource;Platform7;B1;;
Train34;d1 7:24:0;Departure;Platform7;;Dep26;
Train34;d1 7:24:0;ExitResource;Platform7;B1;;
Train34;d1 7:24:0;EnterResource;TrackGroup1;A7;;
Train34;d1 7:24:0;ExitResource;TrackGroup1;B9;;
Train34;d1 7:24:0;EnterResource;TrackGroup3;A1;;
Train34;d1 7:24:0;ExitResource;TrackGroup3;B1;;
Train34;d1 7:24:0;EnterResource;TrackGroup6;A1;;
Train34;d1 7:24:0;ExitResource;TrackGroup6;B1;;
Train34;d1 7:24:0;EnterResource;TrackGroup7;A3;;
Train34;d1 7:24:0;ExitResource;TrackGroup7;B7;;
Train34;d1 7:24:0;ExitSystem;TrackGroup7;;;
Train35;d1 8:34:0;EnterSystem;TrackGroup7;;;
Train35;d1 8:34:0;EnterResource;TrackGroup7;B1;;
Train35;d1 8:34:0;ExitResource;TrackGroup7;A3;;
Train35;d1 8:34:0;EnterResource;TrackGroup6;B1;;
Train35;d1 8:34:0;ExitResource;TrackGroup6;A1;;
Train35;d1 8:34:0;EnterResource;TrackGroup3;B1;;
Train35;d1 8:34:0;ExitResource;TrackGroup3;A1;;
Train35;d1 8:34:0;EnterResource;TrackGroup1;B9;;
Train35;d1 8:34:0;ExitResource;TrackGroup1;A7;;
Train35;d1 8:34:0;EnterResource;Platform7;B1;;
Train35;d1 8:34:0;Arrival;Platform7;;Arrival35;
Train35;d1 8:34:0;ExitResource;Platform7;B1;;
Train35;d1 7:35:0;EnterResource;Platform7;B1;;
Train35;d1 7:35:0;Departure;Platform7;;Dep27;
Train35;d1 7:35:0;ExitResource;Platform7;B1;;
Train35;d1 7:35:0;EnterResource;TrackGroup1;A1;;
Train35;d1 7:35:0;ExitResource;TrackGroup1;B9;;
Train35;d1 7:35:0;EnterResource;TrackGroup3;A1;;
Train35;d1 7:35:0;ExitResource;TrackGroup3;B5;;
Train35;d1 7:35:0;EnterResource;TrackGroup8;A1;;
Train35;d1 7:35:0;ExitResource;TrackGroup8;B3;;
Train35;d1 7:35:0;EnterResource;TrackGroup10;A1;;
Train35;d1 7:35:0;ExitResource;TrackGroup10;B1;;
Train35;d1 7:35:0;ExitSystem;TrackGroup10;;;
Train36;d1 8:38:0;EnterSystem;TrackGroup7;;;
Train36;d1 8:38:0;EnterResource;TrackGroup7;B1;;
Train36;d1 8:38:0;ExitResource;TrackGroup7;A3;;
Train36;d1 8:38:0;EnterResource;TrackGroup6;B1;;
Train36;d1 8:38:0;ExitResource;TrackGroup6;A1;;
Train36;d1 8:38:0;EnterResource;TrackGroup3;B1;;
Train36;d1 8:38:0;ExitResource;TrackGroup3;A1;;
Train36;d1 8:38:0;EnterResource;TrackGroup1;B9;;
Train36;d1 8:38:0;ExitResource;TrackGroup1;A7;;
Train36;d1 8:38:0;EnterResource;Platform7;B1;;
Train36;d1 8:38:0;Arrival;Platform7;;Arrival36;
Train36;d1 8:38:0;ExitResource;Platform7;B1;;
Train36;d1 7:35:0;EnterResource;Platform7;B1;;
Train36;d1 7:35:0;Departure;Platform7;;Dep28;
Train36;d1 7:35:0;ExitResource;Platform7;B1;;
Train36;d1 7:35:0;EnterResource;TrackGroup1;A7;;
Train36;d1 7:35:0;ExitResource;TrackGroup1;B9;;
Train36;d1 7:35:0;EnterResource;TrackGroup3;A1;;
Train36;d1 7:35:0;ExitResource;TrackGroup3;B1;;
Train36;d1 7:35:0;EnterResource;TrackGroup6;A1;;
Train36;d1 7:35:0;ExitResource;TrackGroup6;B1;;
Train36;d1 7:35:0;EnterResource;TrackGroup7;A3;;
Train36;d1 7:35:0;ExitResource;TrackGroup7;B7;;
Train36;d1 7:35:0;ExitSystem;TrackGroup7;;;
Train37;d1 8:42:0;EnterSystem;TrackGroup7;;;
Train37;d1 8:42:0;EnterResource;TrackGroup7;B1;;
Train37;d1 8:42:0;ExitResource;TrackGroup7;A3;;
Train37;d1 8:42:0;EnterResource;TrackGroup6;B1;;
Train37;d1 8:42:0;ExitResource;TrackGroup6;A1;;
Train37;d1 8:42:0;EnterResource;TrackGroup3;B1;;
Train37;d1 8:42:0;ExitResource;TrackGroup3;A1;;
Train37;d1 8:42:0;EnterResource;TrackGroup1;B9;;
Train37;d1 8:42:0;ExitResource;TrackGroup1;A7;;
Train37;d1 8:42:0;EnterResource;Platform7;B1;;
Train37;d1 8:42:0;Arrival;Platform7;;Arrival37;
Train37;d1 8:42:0;ExitResource;Platform7;B1;;
Train37;d1 9:4:0;EnterResource;Platform7;B1;;
Train37;d1 9:4:0;Departure;Platform7;;Dep42;
Train37;d1 9:4:0;ExitResource;Platform7;B1;;
Train37;d1 9:4:0;EnterResource;TrackGroup1;A7;;
Train37;d1 9:4:0;ExitResource;TrackGroup1;B9;;
Train37;d1 9:4:0;EnterResource;TrackGroup3;A1;;
Train37;d1 9:4:0;ExitResource;TrackGroup3;B1;;
Train37;d1 9:4:0;EnterResource;TrackGroup6;A1;;
Train37;d1 9:4:0;ExitResource;TrackGroup6;B1;;
Train37;d1 9:4:0;EnterResource;TrackGroup7;A3;;
Train37;d1 9:4:0;ExitResource;TrackGroup7;B7;;
Train37;d1 9:4:0;ExitSystem;TrackGroup7;;;
Train38;d1 8:42:0;EnterSystem;TrackGroup7;;;
Train38;d1 8:42:0;EnterResource;TrackGroup7;B1;;
Train38;d1 8:42:0;ExitResource;TrackGroup7;A3;;
Train38;d1 8:42:0;EnterResource;TrackGroup6;B1;;
Train38;d1 8:42:0;ExitResource;TrackGroup6;A1;;
